country,year,Democracy_cont,Democracy_bin,misconduct,Regime_openness,numberprev,GDP_PerCAP,FDI,Foreign_Aid,gdp_growth,incumbent_running,alternation_in_power,region,opposition_mobilization
Central African Republic,1993,0.339,1,2,3,10,419.802566033991,-0.780440980768602,171740005.493164,1.38061959995503,,,7,2
Central African Republic,1993,0.339,1,2,3,10,419.802566033991,-0.780440980768602,171740005.493164,1.38061959995503,,,7,1
Central African Republic,1998,0.338,1,2,3,11,278.331340903191,0.754709451633529,120620002.746582,28.209989556964,,,7,0
Central African Republic,1999,0.344,1,2,3.5,12,280.908818989086,0.598007105061713,118760002.13623,-1.91007075110099,,,7,1
Central African Republic,2005,0.311,1,2,3,13,331.162924198911,0.755217887034034,88970001.2207031,-27.075608632489,,,7,2
Central African Republic,2005,0.311,1,2,3,13,331.162924198911,0.755217887034034,88970001.2207031,-27.075608632489,,,7,1
Central African Republic,2011,0.33,1,3,3,14,551.028057642347,1.515876905973,268769989.013672,-13.239974624691,,,7,1
Central African Republic,2015,0.277,1,3,1,15,377.271253829801,0.176976127876544,486730010.986328,-43.694032923382,,,7,3
Central African Republic,2015,0.277,1,3,1,15,377.271253829801,0.176976127876544,486730010.986328,-43.694032923382,,,7,2
Central African Republic,2015,0.277,1,3,1,15,377.271253829801,0.176976127876544,486730010.986328,-43.694032923382,,,7,1
Central African Republic,2016,0.405,1,3,1,16,401.918238362335,0.397590069639164,506609985.351563,46.612870745308,,,7,0
Chad,1947,0.123,0,2,,1,,,,,,,,
Chad,1952,0.157,0,2,,2,,,,,,,,
Chad,1957,0.278,1,2,,3,,,,,,,,
Chad,1959,0.27,1,2,,4,,,,,,,,
Chad,1962,0.221,1,3,,5,114.581439492855,,5519999.98092651,-4.657598536028,,,,
Chad,1963,0.196,1,3,,6,116.776690665705,,5559999.94277954,-5.452296649072,,,,
Chad,1969,0.197,0,3,,7,132.170128142778,,23750000,1.22823037264001,,,,
Chad,1990,0.118,0,3,1.5,8,291.553259539311,0.540663174372892,310579986.572266,16.937070676886,1,0,7,0
Chad,1996,0.198,0,3,3,9,221.673009498141,2.45536350170873,295779998.779297,-32.270689432135,1,0,7,0
Chad,1997,0.308,1,3,3,10,205.862723244323,2.86749799823857,227960006.713867,-15.411945013352,1,0,7,0
Chad,2001,0.307,1,3,3,11,196.973697588171,26.9030324679316,188600006.103516,24.795990662628,1,0,7,1
Chad,2002,0.286,1,3,3,12,220.375976439973,46.4937035470564,229250000,-31.210711020338,1,0,7,0
Chad,2006,0.287,1,3,3,13,709.76519509459,-3.75114725441542,290730010.986328,-204.78314061342,1,0,7,0
Chad,2011,0.304,1,3,2,14,983.447232667423,2.31894684225537,457660003.662109,-91.234592455479,1,0,7,0
Chad,2016,0.292,1,3,2,15,692.978595813865,2.42312846483133,624460021.972656,243.223432432986,1,0,7,5
Chad,2016,0.292,1,3,2,15,692.978595813865,2.42312846483133,624460021.972656,243.223432432986,1,0,7,6
Chad,2016,0.292,1,3,2,15,692.978595813865,2.42312846483133,624460021.972656,243.223432432986,1,0,7,2
Chad,2016,0.292,1,3,2,15,692.978595813865,2.42312846483133,624460021.972656,243.223432432986,1,0,7,3
Chad,2016,0.292,1,3,2,15,692.978595813865,2.42312846483133,624460021.972656,243.223432432986,1,0,7,1
Chad,2016,0.292,1,3,2,15,692.978595813865,2.42312846483133,624460021.972656,243.223432432986,1,0,7,4
Chile,1811,0.055,,3,,1,,,,,,,,
Chile,1822,0.094,,3,,2,,,,,,,,
Chile,1823,0.186,,3,,3,,,,,,,,
Chile,1824,0.231,,3,,4,,,,,,,,
Chile,1825,0.249,,3,,5,,,,,,,,
Chile,1827,0.24,,3,,6,,,,,,,,
Chile,1828,0.227,,3,,7,,,,,,,,
Chile,1829,0.227,,3,,8,,,,,,,,
Chile,1831,0.136,,3,,9,,,,,,,,
Chile,1834,0.179,,3,,10,,,,,,,,
Chile,1836,0.176,,3,,11,,,,,,,,
Chile,1837,0.175,,3,,12,,,,,,,,
Chile,1840,0.18,,3,,13,,,,,,,,
Chile,1841,0.171,,3,,14,,,,,,,,
Chile,1843,0.203,,3,,15,,,,,,,,
Chile,1846,0.21,,3,,16,,,,,,,,
Chile,1849,0.225,,3,,17,,,,,,,,
Chile,1851,0.231,,3,,18,,,,,,,,
Chile,1852,0.232,,3,,19,,,,,,,,
Chile,1855,0.231,,3,,20,,,,,,,,
Chile,1856,0.231,,3,,21,,,,,,,,
Chile,1858,0.24,,3,,22,,,,,,,,
Chile,1861,0.229,,3,,23,,,,,,,,
Chile,1864,0.251,,3,,24,,,,,,,,
Chile,1866,0.262,,3,,25,,,,,,,,
Chile,1867,0.26,,3,,26,,,,,,,,
Chile,1870,0.258,,3,,27,,,,,,,,
Chile,1871,0.251,,3,,28,,,,,,,,
Chile,1873,0.271,,3,,29,,,,,,,,
Chile,1879,0.279,,3,,30,,,,,,,,
Chile,1881,0.274,,3,,31,,,,,,,,
Chile,1882,0.297,,3,,32,,,,,,,,
Chile,1885,0.281,,3,,33,,,,,,,,
Chile,1886,0.275,,3,,34,,,,,,,,
Chile,1888,0.294,,3,,35,,,,,,,,
Chile,1891,0.26,,3,,36,,,,,,,,
Chile,1894,0.288,,3,,37,,,,,,,,
Chile,1896,0.273,,3,,38,,,,,,,,
Chile,1897,0.297,,3,,39,,,,,,,,
Chile,1900,0.295,0,3,,40,,,,,,,,
Chile,1901,0.284,1,3,,41,,,,,,,,
Chile,1903,0.289,1,3,,42,,,,,,,,
Chile,1906,0.306,1,3,,43,,,,,,,,
Chile,1909,0.292,1,3,,44,,,,,,,,
Chile,1912,0.289,1,3,,45,,,,,,,,
Chile,1915,0.298,1,3,,46,,,,,,,,
Chile,1918,0.297,1,3,,47,,,,,,,,
Chile,1920,0.295,1,3,,48,,,,,,,,
Chile,1921,0.298,1,3,,49,,,,,,,,
Chile,1924,0.269,1,3,,50,,,,,,,,
Chile,1925,0.174,1,3,,51,,,,,,,,
Chile,1927,0.187,0,3,,52,,,,,,,,
Chile,1930,0.199,1,3,,53,,,,,,,,
Chile,1931,0.157,1,3,,54,,,,,,,,
Chile,1932,0.268,1,3,,55,,,,,,,,
Chile,1937,0.362,1,2,,56,,,,,,,,
Chile,1938,0.372,1,2,,57,,,,,,,,
Chile,1941,0.398,1,2,,58,,,,,,,,
Chile,1942,0.391,1,2,,59,,,,,,,,
Chile,1945,0.393,1,2,,60,,,,,,,,
Chile,1946,0.377,1,2,,61,,,,,,,,
Chile,1949,0.367,1,2,,62,,,,,,,,
Chile,1952,0.431,1,2,,63,,,,,,,,
Chile,1953,0.419,1,2,,64,,,,,,,,
Chile,1957,0.428,1,2,,65,,,,,,,,
Chile,1958,0.437,1,1,,66,,,,,,,,
Chile,1961,0.564,2,1,,67,555.133934614754,,123830001.831055,,,,,
Chile,1964,0.578,2,1,,68,678.12787579294,,111489997.86377,-16.307266759075,,,,
Chile,1965,0.593,2,1,,69,670.394641776333,,105580001.831055,-22.87539980545,,,,
Chile,1969,0.588,2,1,,70,870.319115188766,,74620002.746582,-3.7848461350859,,,,
Chile,1970,0.609,2,1,,71,932.861569157008,0.135103895864626,56669998.1689453,-113.406634678024,,,,
Chile,1973,0.335,1,1,,72,1640.02938030473,-0.0285098927287081,39779998.7792969,-78.53746309553,,,,
Chile,1989,0.131,1,2,3.5,73,2288.55494089948,4.29469826059673,68720001.2207031,-266.53312190364,1,0,,
Chile,1993,0.814,2,0,6,74,3535.1735995737,2.09806637161891,178720001.220703,-546.65175407676,1,0,1,2
Chile,1993,0.814,2,0,6,74,3535.1735995737,2.09806637161891,178720001.220703,-546.65175407676,1,0,1,1
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,2
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,6
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,5
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,7
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,3
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,4
Chile,1997,0.861,3,0,6,75,5745.37379549796,6.20512478141834,130729995.727539,-242.527324220159,1,0,1,1
Chile,1999,0.841,3,0,6,76,4957.77788383624,11.6543488012779,71180000.3051758,298.7931827038,1,0,1,2
Chile,1999,0.841,3,0,6,76,4957.77788383624,11.6543488012779,71180000.3051758,298.7931827038,1,0,1,4
Chile,1999,0.841,3,0,6,76,4957.77788383624,11.6543488012779,71180000.3051758,298.7931827038,1,0,1,1
Chile,1999,0.841,3,0,6,76,4957.77788383624,11.6543488012779,71180000.3051758,298.7931827038,1,0,1,3
Chile,2000,0.871,3,0,6,77,5074.90162375009,6.24191816512269,50540000.9155273,488.80272895792,1,0,1,4
Chile,2000,0.871,3,0,6,77,5074.90162375009,6.24191816512269,50540000.9155273,488.80272895792,1,0,1,2
Chile,2000,0.871,3,0,6,77,5074.90162375009,6.24191816512269,50540000.9155273,488.80272895792,1,0,1,5
Chile,2000,0.871,3,0,6,77,5074.90162375009,6.24191816512269,50540000.9155273,488.80272895792,1,0,1,1
Chile,2000,0.871,3,0,6,77,5074.90162375009,6.24191816512269,50540000.9155273,488.80272895792,1,0,1,3
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,1
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,8
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,2
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,6
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,9
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,5
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,3
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,7
Chile,2001,0.871,3,0,6,78,4574.59442067573,5.91683227386182,55860000.6103516,-117.12373991385,1,0,1,4
Chile,2005,0.874,3,0,7,79,7598.52512108889,6.06857120800826,170750000,-1422.29028733358,1,0,1,2
Chile,2005,0.874,3,0,7,79,7598.52512108889,6.06857120800826,170750000,-1422.29028733358,1,0,1,1
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,12
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,10
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,8
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,6
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,7
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,5
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,11
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,1
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,2
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,4
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,9
Chile,2006,0.901,3,0,7,80,9464.55024290607,4.9010189252585,98889999.3896484,-1403.67201410471,1,0,1,3
Chile,2009,0.897,3,0,7,81,10208.9067622861,8.03710561832576,75959999.0844727,-249.1251539433,1,0,1,1
Chile,2009,0.897,3,0,7,81,10208.9067622861,8.03710561832576,75959999.0844727,-249.1251539433,1,0,1,4
Chile,2009,0.897,3,0,7,81,10208.9067622861,8.03710561832576,75959999.0844727,-249.1251539433,1,0,1,3
Chile,2009,0.897,3,0,7,81,10208.9067622861,8.03710561832576,75959999.0844727,-249.1251539433,1,0,1,2
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,3
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,1
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,5
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,2
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,7
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,4
Chile,2010,0.881,3,0,7,82,12808.034586422,7.33040295464986,181910003.662109,542.5729119309,1,0,1,6
Chile,2013,0.904,3,0,7,83,15842.940805218,7.48061656407276,80559997.5585938,-714.311090229401,1,0,1,2
Chile,2013,0.904,3,0,7,83,15842.940805218,7.48061656407276,80559997.5585938,-714.311090229401,1,0,1,1
Chile,2017,0.876,3,0,7,84,15037.3502805385,2.10702351209237,70110000.6103516,-173.9158325765,,,1,3
Chile,2017,0.876,3,0,7,84,15037.3502805385,2.10702351209237,70110000.6103516,-173.9158325765,,,1,2
Chile,2017,0.876,3,0,7,84,15037.3502805385,2.10702351209237,70110000.6103516,-173.9158325765,,,1,1
China,1912,0.089,0,3,,1,,,,,,,,
China,1918,0.134,1,3,,2,,,,,,,,
China,1921,0.137,0,3,,3,,,,,,,,
China,1948,0.173,0,3,,4,,,,,,,,
Colombia,1821,0.173,,3,,1,,,,,,,,
Colombia,1833,0.225,,3,,2,,,,,,,,
Colombia,1843,0.225,,3,,3,,,,,,,,
Colombia,1848,0.242,,3,,4,,,,,,,,
Colombia,1853,0.259,,3,,5,,,,,,,,
Colombia,1855,0.274,,3,,6,,,,,,,,
Colombia,1857,0.303,,3,,7,,,,,,,,
Colombia,1859,0.304,,3,,8,,,,,,,,
Colombia,1860,0.293,,3,,9,,,,,,,,
Colombia,1863,0.217,,3,,10,,,,,,,,
Colombia,1864,0.237,,3,,11,,,,,,,,
Colombia,1866,0.24,,3,,12,,,,,,,,
Colombia,1867,0.239,,3,,13,,,,,,,,
Colombia,1868,0.231,,3,,14,,,,,,,,
Colombia,1870,0.236,,3,,15,,,,,,,,
Colombia,1872,0.246,,3,,16,,,,,,,,
Colombia,1873,0.267,,3,,17,,,,,,,,
Colombia,1874,0.248,,3,,18,,,,,,,,
Colombia,1876,0.229,,3,,19,,,,,,,,
Colombia,1878,0.227,,3,,20,,,,,,,,
Colombia,1880,0.24,,3,,21,,,,,,,,
Colombia,1882,0.235,,3,,22,,,,,,,,
Colombia,1884,0.25,,3,,23,,,,,,,,
Colombia,1886,0.183,,3,,24,,,,,,,,
Colombia,1892,0.175,,3,,25,,,,,,,,
Colombia,1896,0.189,,3,,26,,,,,,,,
Colombia,1898,0.191,,3,,27,,,,,,,,
Colombia,1910,0.202,0,3,,28,,,,,,,,
Colombia,1914,0.207,1,3,,29,,,,,,,,
Colombia,1918,0.234,1,3,,30,,,,,,,,
Colombia,1922,0.224,1,3,,31,,,,,,,,
Colombia,1926,0.221,1,3,,32,,,,,,,,
Colombia,1930,0.228,1,3,,33,,,,,,,,
Colombia,1931,0.235,1,3,,34,,,,,,,,
Colombia,1933,0.231,1,3,,35,,,,,,,,
Colombia,1934,0.236,1,3,,36,,,,,,,,
Colombia,1935,0.229,1,3,,37,,,,,,,,
Colombia,1937,0.247,1,3,,38,,,,,,,,
Colombia,1938,0.242,1,3,,39,,,,,,,,
Colombia,1939,0.243,1,3,,40,,,,,,,,
Colombia,1941,0.238,1,3,,41,,,,,,,,
Colombia,1942,0.235,1,3,,42,,,,,,,,
Colombia,1943,0.239,1,3,,43,,,,,,,,
Colombia,1945,0.279,1,3,,44,,,,,,,,
Colombia,1946,0.274,1,3,,45,,,,,,,,
Colombia,1947,0.275,1,3,,46,,,,,,,,
Colombia,1949,0.19,1,3,,47,,,,,,,,
Colombia,1951,0.184,1,3,,48,,,,,,,,
Colombia,1953,0.148,1,3,,49,,,,,,,,
Colombia,1958,0.219,1,3,,50,,,,,,,,
Colombia,1960,0.384,1,3,,51,251.04136654977,,-7179999.82833862,,,,,
Colombia,1962,0.376,1,3,,52,289.917962712317,,48990001.6784668,-23.010996867101,,,,
Colombia,1964,0.345,1,3,,53,328.655068251942,,42139999.3896484,15.603020722501,,,,
Colombia,1966,0.35,1,3,,54,281.565960874914,,83430000.3051758,21.008257501968,,,,
Colombia,1968,0.366,1,3,,55,292.257567846308,,117519996.643066,-12.078273632695,,,,
Colombia,1970,0.338,1,3,,56,335.118187966325,0.597358248972266,133229995.727539,-15.73759822921,,,,
Colombia,1974,0.436,1,2,6,57,525.525819129736,0.330555070407482,87029998.7792969,-62.9211306344,,,,
Colombia,1978,0.465,1,1,5,58,904.010552945586,0.459947750764992,57569999.6948242,-150.317094372691,1,0,,
Colombia,1982,0.418,1,2,,59,1386.67321577112,0.939231233116753,61759998.3215332,-81.73646067402,1,0,,
Colombia,1986,0.452,1,3,5,60,1142.93940072412,1.9288837346618,50220001.2207031,139.13467979506,1,0,,
Colombia,1990,0.456,1,2,4.5,61,1445.32836826111,1.04506114042541,101050003.051758,14.0152964036599,1,0,1,4
Colombia,1990,0.456,1,2,4.5,61,1445.32836826111,1.04506114042541,101050003.051758,14.0152964036599,1,0,1,3
Colombia,1990,0.456,1,2,4.5,61,1445.32836826111,1.04506114042541,101050003.051758,14.0152964036599,1,0,1,5
Colombia,1990,0.456,1,2,4.5,61,1445.32836826111,1.04506114042541,101050003.051758,14.0152964036599,1,0,1,6
Colombia,1990,0.456,1,2,4.5,61,1445.32836826111,1.04506114042541,101050003.051758,14.0152964036599,1,0,1,2
Colombia,1990,0.456,1,2,4.5,61,1445.32836826111,1.04506114042541,101050003.051758,14.0152964036599,1,0,1,1
Colombia,1991,0.514,2,2,4,62,1456.69396899099,0.929119963410911,131369995.117188,-227.11743338921,1,0,1,3
Colombia,1991,0.514,2,2,4,62,1456.69396899099,0.929119963410911,131369995.117188,-227.11743338921,1,0,1,5
Colombia,1991,0.514,2,2,4,62,1456.69396899099,0.929119963410911,131369995.117188,-227.11743338921,1,0,1,1
Colombia,1991,0.514,2,2,4,62,1456.69396899099,0.929119963410911,131369995.117188,-227.11743338921,1,0,1,4
Colombia,1991,0.514,2,2,4,62,1456.69396899099,0.929119963410911,131369995.117188,-227.11743338921,1,0,1,2
Colombia,1994,0.581,2,2,4,63,2284.83874906038,1.77042262125538,91959999.0844727,-196.42916335306,1,0,1,4
Colombia,1994,0.581,2,2,4,63,2284.83874906038,1.77042262125538,91959999.0844727,-196.42916335306,1,0,1,2
Colombia,1994,0.581,2,2,4,63,2284.83874906038,1.77042262125538,91959999.0844727,-196.42916335306,1,0,1,1
Colombia,1994,0.581,2,2,4,63,2284.83874906038,1.77042262125538,91959999.0844727,-196.42916335306,1,0,1,5
Colombia,1994,0.581,2,2,4,63,2284.83874906038,1.77042262125538,91959999.0844727,-196.42916335306,1,0,1,3
Colombia,1998,0.539,2,2,4,64,2566.02406004931,2.87354611202614,179309997.558594,-206.84098982893,1,0,1,1
Colombia,1998,0.539,2,2,4,64,2566.02406004931,2.87354611202614,179309997.558594,-206.84098982893,1,0,1,3
Colombia,1998,0.539,2,2,4,64,2566.02406004931,2.87354611202614,179309997.558594,-206.84098982893,1,0,1,2
Colombia,1998,0.539,2,2,4,64,2566.02406004931,2.87354611202614,179309997.558594,-206.84098982893,1,0,1,4
Colombia,1998,0.539,2,2,4,64,2566.02406004931,2.87354611202614,179309997.558594,-206.84098982893,1,0,1,5
Colombia,2002,0.527,2,2,4,65,2396.62730321605,2.17806523001415,458260009.765625,80.7991087836599,1,0,1,1
Colombia,2002,0.527,2,2,4,65,2396.62730321605,2.17806523001415,458260009.765625,80.7991087836599,1,0,1,2
Colombia,2002,0.527,2,2,4,65,2396.62730321605,2.17806523001415,458260009.765625,80.7991087836599,1,0,1,4
Colombia,2002,0.527,2,2,4,65,2396.62730321605,2.17806523001415,458260009.765625,80.7991087836599,1,0,1,3
Colombia,2002,0.527,2,2,4,65,2396.62730321605,2.17806523001415,458260009.765625,80.7991087836599,1,0,1,5
Colombia,2006,0.522,2,2,4.5,66,3731.16848946768,4.1879926412783,1004739990.23438,-621.56713699247,1,0,1,2
Colombia,2006,0.522,2,2,4.5,66,3731.16848946768,4.1879926412783,1004739990.23438,-621.56713699247,1,0,1,5
Colombia,2006,0.522,2,2,4.5,66,3731.16848946768,4.1879926412783,1004739990.23438,-621.56713699247,1,0,1,3
Colombia,2006,0.522,2,2,4.5,66,3731.16848946768,4.1879926412783,1004739990.23438,-621.56713699247,1,0,1,4
Colombia,2006,0.522,2,2,4.5,66,3731.16848946768,4.1879926412783,1004739990.23438,-621.56713699247,1,0,1,1
Colombia,2010,0.572,2,2,4,67,6326.54946861963,2.24743409863955,673090026.855469,266.387350582,1,0,1,1
Colombia,2010,0.572,2,2,4,67,6326.54946861963,2.24743409863955,673090026.855469,266.387350582,1,0,1,2
Colombia,2014,0.657,2,2,4,68,8114.08426438361,4.24250654263701,1224170043.94531,-170.138060217049,1,0,1,3
Colombia,2014,0.657,2,2,4,68,8114.08426438361,4.24250654263701,1224170043.94531,-170.138060217049,1,0,1,2
Colombia,2014,0.657,2,2,4,68,8114.08426438361,4.24250654263701,1224170043.94531,-170.138060217049,1,0,1,1
Colombia,2018,0.664,2,1,5,69,6667.7906995498,3.48443528450487,1762689941.40625,-504.70853899359,,,1,1
Comoros,1972,0.14,0,3,,1,,,10210000.038147,,,,,
Comoros,1978,0.147,0,3,4.5,2,,,13439999.5803833,,,,,
Comoros,1982,0.224,0,3,,3,562.811582474433,0.0815177537789832,38069999.6948242,71.1842710279991,,,,
Comoros,1984,0.219,0,3,3.5,4,534.632091138966,0,42680000.3051758,-7.32896777122608,,,,
Comoros,1987,0.219,0,3,2,5,896.116517060667,2.23584838199617,54069999.6948242,-209.703382600068,,,,
Comoros,1990,0.299,1,2,2.5,6,1043.8008030813,0.0914764534036794,44880001.0681152,64.42409914937,,,7,2
Comoros,1990,0.299,1,2,2.5,6,1043.8008030813,0.0914764534036794,44880001.0681152,64.42409914937,,,7,1
Comoros,1992,0.429,1,2,4,7,1047.9795506547,-0.316356418077152,47869998.9318848,43.24215197206,,,7,0
Comoros,1993,0.366,1,2,5.5,8,1008.02949443805,0.0421092061750097,48619998.9318848,-47.42089954546,,,7,0
Comoros,1996,0.349,1,2,4,9,810.544234422824,0.128770384995064,39200000.7629395,-147.699953114942,,,7,0
Comoros,2002,0.406,1,2,4,10,744.475172433634,0.101523836498086,27579999.9237061,-34.499850623126,,,7,1
Comoros,2002,0.406,1,2,4,10,744.475172433634,0.101523836498086,27579999.9237061,-34.499850623126,,,7,2
Comoros,2002,0.406,1,2,4,10,744.475172433634,0.101523836498086,27579999.9237061,-34.499850623126,,,7,3
Comoros,2004,0.443,1,2,4,11,1059.17688421808,0.106321874353504,25879999.1607666,-191.136345601154,,,7,1
Comoros,2006,0.52,2,1,4,12,1113.95775719606,0.111551727789832,3.2e+07,-9.42343713066998,,,7,1
Comoros,2009,0.552,2,2,4,13,1339.33719065958,1.53481452256018,50779998.7792969,-149.1331125942,,,7,1
Comoros,2010,0.504,2,2,4,14,1315.21480648394,0.920567739195056,69910003.6621094,48.2574357398,,,7,2
Comoros,2010,0.504,2,2,4,14,1315.21480648394,0.920567739195056,69910003.6621094,48.2574357398,,,7,1
Comoros,2010,0.504,2,2,4,14,1315.21480648394,0.920567739195056,69910003.6621094,48.2574357398,,,7,4
Comoros,2010,0.504,2,2,4,14,1315.21480648394,0.920567739195056,69910003.6621094,48.2574357398,,,7,5
Comoros,2010,0.504,2,2,4,14,1315.21480648394,0.920567739195056,69910003.6621094,48.2574357398,,,7,3
Comoros,2010,0.504,2,2,4,14,1315.21480648394,0.920567739195056,69910003.6621094,48.2574357398,,,7,6
Comoros,2015,0.476,1,2,4,15,1242.10288470331,0.511235706746296,65779998.7792969,-6.8952239698101,,,7,0
Comoros,2016,0.489,1,2,4,16,1272.19394336975,0.352698035755577,53750000,269.71319856923,,,7,1
Costa Rica,1844,0.267,,3,,1,,,,,,,,
Costa Rica,1846,0.209,,3,,2,,,,,,,,
Costa Rica,1871,0.187,,3,,3,,,,,,,,
Costa Rica,1880,0.242,,3,,4,,,,,,,,
Costa Rica,1889,0.3,,3,,5,,,,,,,,
Costa Rica,1892,0.308,,3,,6,,,,,,,,
Costa Rica,1894,0.255,,3,,7,,,,,,,,
Costa Rica,1896,0.272,,3,,8,,,,,,,,
Costa Rica,1897,0.273,,3,,9,,,,,,,,
Costa Rica,1909,0.279,1,3,,10,,,,,,,,
Costa Rica,1913,0.315,1,3,,11,,,,,,,,
Costa Rica,1917,0.204,1,3,,12,,,,,,,,
Costa Rica,1919,0.21,1,3,,13,,,,,,,,
Costa Rica,1923,0.322,1,3,,14,,,,,,,,
Costa Rica,1928,0.334,1,3,,15,,,,,,,,
Costa Rica,1932,0.35,1,3,,16,,,,,,,,
Costa Rica,1936,0.359,1,3,,17,,,,,,,,
Costa Rica,1940,0.342,1,3,,18,,,,,,,,
Costa Rica,1944,0.33,1,3,,19,,,,,,,,
Costa Rica,1948,0.238,1,3,,20,,,,,,,,
Costa Rica,1949,0.252,0,3,,21,,,,,,,,
Costa Rica,1953,0.666,2,1,,22,,,,,,,,
Costa Rica,1958,0.763,2,1,,23,,,,,,,,
Costa Rica,1962,0.785,2,1,,24,334.311814299174,,9199999.80926514,26.361337725487,,,,
Costa Rica,1966,0.762,2,1,,25,393.479009988359,,12739999.7711182,-19.941828283955,,,,
Costa Rica,1970,0.748,2,1,,26,533.091564923652,2.67508156334069,12069999.6948242,-32.016180455869,,,,
Costa Rica,1974,0.753,2,1,7,27,816.037262055928,2.77880386266943,15939999.5803833,-130.42482968068,,,,
